ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 17:54:21.026,RIOT-BLE-1,10156,,,,,,,-75
2026-03-06 17:54:21.028,RIOT-BLE-1,10157,,,,,,,-76
2026-03-06 17:54:21.041,RIOT-BLE-3,750,,,,,,,-71
2026-03-06 17:54:21.048,RIOT-BLE-0,6728,,,,,,,-73
2026-03-06 17:54:21.141,RIOT-BLE-3,751,,,,,,,-78
2026-03-06 17:54:21.148,RIOT-BLE-0,6729,,,,,,,-75
2026-03-06 17:54:21.248,RIOT-BLE-0,6730,,,,,,,-74
2026-03-06 17:54:21.276,RIOT-BLE-1,10162,,,,,,,-74
2026-03-06 17:54:21.278,RIOT-BLE-1,10163,,,,,,,-75
2026-03-06 17:54:21.291,RIOT-BLE-3,752,,,,,,,-78
2026-03-06 17:54:21.341,RIOT-BLE-3,753,,,,,,,-77
2026-03-06 17:54:21.348,RIOT-BLE-0,6731,,,,,,,-74
