ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 16:34:13.513,RIOT-BLE-0,16531,,,,,,,-71
2026-03-06 16:34:13.554,RIOT-BLE-1,5553,,,,,,,-72
2026-03-06 16:34:13.569,RIOT-BLE-3,5442,,,,,,,-73
2026-03-06 16:34:13.614,RIOT-BLE-0,16532,,,,,,,-73
2026-03-06 16:34:13.655,RIOT-BLE-1,5554,,,,,,,-74
2026-03-06 16:34:13.668,RIOT-BLE-3,5443,,,,,,,-73
2026-03-06 16:34:13.713,RIOT-BLE-0,16533,,,,,,,-74
2026-03-06 16:34:13.755,RIOT-BLE-1,5555,,,,,,,-71
2026-03-06 16:34:13.768,RIOT-BLE-3,5444,,,,,,,-63
2026-03-06 16:34:13.813,RIOT-BLE-0,16534,,,,,,,-71
2026-03-06 16:34:13.855,RIOT-BLE-1,5556,,,,,,,-74
2026-03-06 16:34:13.868,RIOT-BLE-3,5445,,,,,,,-62
2026-03-06 16:34:13.914,RIOT-BLE-0,16535,,,,,,,-71
2026-03-06 16:34:13.955,RIOT-BLE-1,5557,,,,,,,-74
2026-03-06 16:34:13.969,RIOT-BLE-3,5446,,,,,,,-76
2026-03-06 16:34:14.014,RIOT-BLE-0,16536,,,,,,,-69
2026-03-06 16:34:14.055,RIOT-BLE-1,5558,,,,,,,-78
2026-03-06 16:34:14.068,RIOT-BLE-3,5447,,,,,,,-65
2026-03-06 16:34:14.113,RIOT-BLE-0,16537,,,,,,,-77
2026-03-06 16:34:14.155,RIOT-BLE-1,5559,,,,,,,-70
2026-03-06 16:34:14.168,RIOT-BLE-3,5448,,,,,,,-65
2026-03-06 16:34:14.213,RIOT-BLE-0,16538,,,,,,,-80
2026-03-06 16:34:14.255,RIOT-BLE-1,5560,,,,,,,-76
2026-03-06 16:34:14.268,RIOT-BLE-3,5449,,,,,,,-66
2026-03-06 16:34:14.313,RIOT-BLE-0,16539,,,,,,,-72
2026-03-06 16:34:14.355,RIOT-BLE-1,5561,,,,,,,-67
2026-03-06 16:34:14.368,RIOT-BLE-3,5450,,,,,,,-66
2026-03-06 16:34:14.413,RIOT-BLE-0,16540,,,,,,,-75
2026-03-06 16:34:14.455,RIOT-BLE-1,5562,,,,,,,-71
2026-03-06 16:34:14.468,RIOT-BLE-3,5451,,,,,,,-65
2026-03-06 16:34:14.514,RIOT-BLE-0,16541,,,,,,,-72
2026-03-06 16:34:14.555,RIOT-BLE-1,5563,,,,,,,-74
2026-03-06 16:34:14.568,RIOT-BLE-3,5452,,,,,,,-72
2026-03-06 16:34:14.613,RIOT-BLE-0,16542,,,,,,,-71
2026-03-06 16:34:14.655,RIOT-BLE-1,5564,,,,,,,-77
2026-03-06 16:34:14.668,RIOT-BLE-3,5453,,,,,,,-68
2026-03-06 16:34:14.713,RIOT-BLE-0,16543,,,,,,,-71
2026-03-06 16:34:14.755,RIOT-BLE-1,5565,,,,,,,-77
2026-03-06 16:34:14.768,RIOT-BLE-3,5454,,,,,,,-67
2026-03-06 16:34:14.813,RIOT-BLE-0,16544,,,,,,,-73
2026-03-06 16:34:14.905,RIOT-BLE-1,5566,,,,,,,-76
2026-03-06 16:34:14.913,RIOT-BLE-0,16545,,,,,,,-71
2026-03-06 16:34:14.955,RIOT-BLE-1,5567,,,,,,,-75
2026-03-06 16:34:14.968,RIOT-BLE-3,5455,,,,,,,-65
2026-03-06 16:34:14.970,RIOT-BLE-3,5456,,,,,,,-65
2026-03-06 16:34:15.013,RIOT-BLE-0,16546,,,,,,,-71
2026-03-06 16:34:15.057,RIOT-BLE-1,5568,,,,,,,-71
2026-03-06 16:34:15.068,RIOT-BLE-3,5457,,,,,,,-72
2026-03-06 16:34:15.160,RIOT-BLE-1,5569,,,,,,,-74
2026-03-06 16:34:15.163,RIOT-BLE-0,16547,,,,,,,-78
2026-03-06 16:34:15.168,RIOT-BLE-3,5458,,,,,,,-65
2026-03-06 16:34:15.213,RIOT-BLE-0,16548,,,,,,,-73
2026-03-06 16:34:15.255,RIOT-BLE-1,5570,,,,,,,-73
2026-03-06 16:34:15.268,RIOT-BLE-3,5459,,,,,,,-63
2026-03-06 16:34:15.355,RIOT-BLE-1,5571,,,,,,,-69
2026-03-06 16:34:15.368,RIOT-BLE-3,5460,,,,,,,-68
2026-03-06 16:34:15.413,RIOT-BLE-0,16549,,,,,,,-71
2026-03-06 16:34:15.416,RIOT-BLE-0,16550,,,,,,,-70
2026-03-06 16:34:15.455,RIOT-BLE-1,5572,,,,,,,-75
2026-03-06 16:34:15.468,RIOT-BLE-3,5461,,,,,,,-65
2026-03-06 16:34:15.514,RIOT-BLE-0,16551,,,,,,,-74
2026-03-06 16:34:15.569,RIOT-BLE-3,5462,,,,,,,-63
